EmployeeID,FirstName,LastName,FullName,Gender,Email,Phone,StoreID,Department,JobTitle,HireDate,Salary,EmploymentType,IsActive
EMP-00895,Bayan,Al-Juhani,Bayan Al-Juhani,F,bayan.aljuhani927@srg.com.sa,+966591593277,SRG-035,Sales Floor,Senior Sales Associate,2023-02-26,9619,Full-Time,1
EMP-00896,Eman,Al-Bassam,Eman Al-Bassam,F,eman.albassam741@srg.com.sa,+966502745857,SRG-035,Marketing,Marketing Coordinator,2024-08-05,4108,Full-Time,1
EMP-00897,Saud,Al-Bishi,Saud Al-Bishi,M,saud.albishi27@srg.com.sa,+966539962151,SRG-035,Maintenance,Maintenance Supervisor,2020-04-01,9813,Contract,1
EMP-00898,Badr,Al-Mansour,Badr Al-Mansour,M,badr.almansour719@srg.com.sa,+966563311404,SRG-035,Sales Floor,Floor Manager,2022-12-05,22081,Full-Time,1
EMP-00899,Waleed,Al-Mahmoud,Waleed Al-Mahmoud,M,waleed.almahmoud244@srg.com.sa,+966532543349,SRG-035,Security,Security Supervisor,2019-06-14,9898,Contract,1
EMP-00900,Ibrahim,Al-Bassam,Ibrahim Al-Bassam,M,ibrahim.albassam256@srg.com.sa,+966502285330,SRG-035,IT Support,Systems Administrator,2016-01-28,5948,Full-Time,1
EMP-00901,Lama,Al-Anazi,Lama Al-Anazi,F,lama.alanazi300@srg.com.sa,+966527674289,SRG-035,Sales Floor,Department Supervisor,2021-10-21,16003,Part-Time,0
EMP-00902,Mishari,Al-Qahtani,Mishari Al-Qahtani,M,mishari.alqahtani753@srg.com.sa,+966554695807,SRG-035,Cashier,Senior Cashier,2024-04-16,10777,Part-Time,0
EMP-00903,Hana,Al-Juhani,Hana Al-Juhani,F,hana.aljuhani715@srg.com.sa,+966589446412,SRG-035,IT Support,IT Manager,2019-09-09,18448,Full-Time,1
EMP-00904,Sana,Al-Suwailem,Sana Al-Suwailem,F,sana.alsuwailem141@srg.com.sa,+966584867751,SRG-035,Marketing,Social Media Specialist,2020-02-07,6735,Full-Time,0
EMP-00905,Fahad,Al-Bishi,Fahad Al-Bishi,M,fahad.albishi783@srg.com.sa,+966572916606,SRG-035,Inventory,Stock Clerk,2019-12-15,5662,Full-Time,1
EMP-00906,Sultan,Al-Ghamdi,Sultan Al-Ghamdi,M,sultan.alghamdi876@srg.com.sa,+966597441381,SRG-035,Marketing,Social Media Specialist,2020-02-02,4143,Part-Time,1
EMP-00907,Noor,Al-Khalifa,Noor Al-Khalifa,F,noor.alkhalifa442@srg.com.sa,+966581876771,SRG-035,Sales Floor,Senior Sales Associate,2019-07-06,10406,Full-Time,1
EMP-00908,Bayan,Al-Rashid,Bayan Al-Rashid,F,bayan.alrashid350@srg.com.sa,+966598282586,SRG-035,Marketing,Marketing Manager,2020-10-07,8896,Part-Time,0
EMP-00909,Turki,Al-Harbi,Turki Al-Harbi,M,turki.alharbi587@srg.com.sa,+966599705913,SRG-035,IT Support,IT Manager,2020-09-15,21888,Full-Time,1
EMP-00910,Khadija,Al-Bassam,Khadija Al-Bassam,F,khadija.albassam974@srg.com.sa,+966542435070,SRG-035,Customer Service,Service Representative,2016-05-26,5795,Full-Time,1
EMP-00911,Lina,Al-Hussein,Lina Al-Hussein,F,lina.alhussein676@srg.com.sa,+966541207016,SRG-035,Maintenance,Maintenance Technician,2025-05-12,4100,Full-Time,1
EMP-00912,Manal,Al-Ghamdi,Manal Al-Ghamdi,F,manal.alghamdi478@srg.com.sa,+966507018384,SRG-035,Inventory,Receiving Clerk,2023-01-15,3036,Part-Time,0
EMP-00913,Ibrahim,Al-Otaibi,Ibrahim Al-Otaibi,M,ibrahim.alotaibi977@srg.com.sa,+966518389348,SRG-035,Marketing,Marketing Coordinator,2020-10-18,4286,Full-Time,1
EMP-00914,Maha,Al-Baqmi,Maha Al-Baqmi,F,maha.albaqmi893@srg.com.sa,+966591831808,SRG-035,HR,HR Manager,2019-11-06,12813,Full-Time,1
EMP-00915,Abdullah,Al-Saleh,Abdullah Al-Saleh,M,abdullah.alsaleh63@srg.com.sa,+966545319211,SRG-035,IT Support,IT Manager,2025-06-02,15469,Full-Time,0
EMP-00916,Samar,Al-Tamimi,Samar Al-Tamimi,F,samar.altamimi455@srg.com.sa,+966519573753,SRG-035,Sales Floor,Senior Sales Associate,2021-02-03,9152,Full-Time,1
EMP-00917,Omar,Al-Hussein,Omar Al-Hussein,M,omar.alhussein897@srg.com.sa,+966543400475,SRG-035,Security,Loss Prevention Officer,2022-02-21,4746,Full-Time,1
EMP-00918,Lina,Al-Suwailem,Lina Al-Suwailem,F,lina.alsuwailem378@srg.com.sa,+966505880032,SRG-035,Security,Security Supervisor,2020-10-01,13253,Full-Time,1
EMP-00919,Fahad,Al-Mahmoud,Fahad Al-Mahmoud,M,fahad.almahmoud521@srg.com.sa,+966596772247,SRG-035,Customer Service,Customer Service Lead,2024-12-25,11078,Full-Time,1
EMP-00920,Mishari,Al-Bassam,Mishari Al-Bassam,M,mishari.albassam516@srg.com.sa,+966598014220,SRG-035,Inventory,Receiving Clerk,2017-02-08,5315,Contract,0
EMP-00921,Jasser,Al-Habib,Jasser Al-Habib,M,jasser.alhabib533@srg.com.sa,+966576317360,SRG-035,IT Support,IT Technician,2025-08-22,5148,Full-Time,1
EMP-00922,Bayan,Al-Shehri,Bayan Al-Shehri,F,bayan.alshehri767@srg.com.sa,+966515044088,SRG-035,Security,Security Guard,2021-04-15,4289,Part-Time,0
EMP-00923,Hana,Al-Qahtani,Hana Al-Qahtani,F,hana.alqahtani496@srg.com.sa,+966594864628,SRG-035,Security,Loss Prevention Officer,2024-02-12,5676,Part-Time,1
EMP-00924,Talal,Al-Saadi,Talal Al-Saadi,M,talal.alsaadi142@srg.com.sa,+966595366756,SRG-035,Inventory,Inventory Controller,2022-11-19,5727,Full-Time,1
EMP-00925,Noura,Al-Qahtani,Noura Al-Qahtani,F,noura.alqahtani648@srg.com.sa,+966534018484,SRG-035,Maintenance,Maintenance Supervisor,2024-03-19,24193,Part-Time,1
EMP-00926,Fahad,Al-Suwailem,Fahad Al-Suwailem,M,fahad.alsuwailem854@srg.com.sa,+966561401503,SRG-035,Management,Operations Manager,2017-03-28,9116,Full-Time,1
EMP-00927,Sami,Al-Baqmi,Sami Al-Baqmi,M,sami.albaqmi714@srg.com.sa,+966585050605,SRG-035,IT Support,IT Manager,2022-06-05,21183,Full-Time,1
EMP-00928,Sana,Al-Saadi,Sana Al-Saadi,F,sana.alsaadi47@srg.com.sa,+966516955200,SRG-035,Security,Loss Prevention Officer,2025-10-04,5958,Part-Time,1
EMP-00929,Nada,Al-Saadi,Nada Al-Saadi,F,nada.alsaadi742@srg.com.sa,+966599545877,SRG-035,Maintenance,Maintenance Supervisor,2023-12-05,14011,Full-Time,1
EMP-00930,Talal,Al-Hussein,Talal Al-Hussein,M,talal.alhussein181@srg.com.sa,+966585685869,SRG-035,Security,Loss Prevention Officer,2023-07-11,4796,Full-Time,1
EMP-00931,Mariam,Al-Zahrani,Mariam Al-Zahrani,F,mariam.alzahrani776@srg.com.sa,+966523402439,SRG-035,Sales Floor,Floor Manager,2020-06-13,18439,Full-Time,0
EMP-00932,Ibrahim,Al-Fahad,Ibrahim Al-Fahad,M,ibrahim.alfahad122@srg.com.sa,+966545594415,SRG-035,Management,Regional Manager,2017-06-10,13426,Part-Time,1
EMP-00933,Waleed,Al-Shammari,Waleed Al-Shammari,M,waleed.alshammari145@srg.com.sa,+966514470251,SRG-035,Management,Regional Manager,2025-02-08,17130,Contract,1
EMP-00934,Ahmed,Al-Mahmoud,Ahmed Al-Mahmoud,M,ahmed.almahmoud27@srg.com.sa,+966554408139,SRG-035,Sales Floor,Senior Sales Associate,2016-08-27,11737,Full-Time,1
EMP-00935,Mona,Al-Dosari,Mona Al-Dosari,F,mona.aldosari866@srg.com.sa,+966518455879,SRG-036,HR,Recruiter,2017-12-23,6764,Part-Time,1
EMP-00936,Sarah,Al-Baqmi,Sarah Al-Baqmi,F,sarah.albaqmi763@srg.com.sa,+966532247391,SRG-036,Inventory,Warehouse Supervisor,2017-06-26,10590,Full-Time,1
EMP-00937,Maha,Al-Khalifa,Maha Al-Khalifa,F,maha.alkhalifa914@srg.com.sa,+966508270870,SRG-036,IT Support,Systems Administrator,2017-12-23,4289,Full-Time,0
EMP-00938,Reem,Al-Saadi,Reem Al-Saadi,F,reem.alsaadi252@srg.com.sa,+966527311740,SRG-036,IT Support,Systems Administrator,2016-11-21,3032,Full-Time,0
EMP-00939,Sultan,Al-Mansour,Sultan Al-Mansour,M,sultan.almansour135@srg.com.sa,+966532488335,SRG-036,Inventory,Receiving Clerk,2018-12-16,4157,Contract,0
EMP-00940,Ahmed,Al-Suwailem,Ahmed Al-Suwailem,M,ahmed.alsuwailem183@srg.com.sa,+966508015549,SRG-036,Cashier,Senior Cashier,2024-10-07,10816,Full-Time,1
EMP-00941,Ghada,Al-Hussein,Ghada Al-Hussein,F,ghada.alhussein899@srg.com.sa,+966544890524,SRG-036,Customer Service,Service Manager,2021-08-17,13900,Full-Time,0
EMP-00942,Mariam,Al-Mutawa,Mariam Al-Mutawa,F,mariam.almutawa99@srg.com.sa,+966532885212,SRG-036,Maintenance,Cleaner,2021-09-16,4210,Full-Time,1
EMP-00943,Lina,Al-Shehri,Lina Al-Shehri,F,lina.alshehri117@srg.com.sa,+966557678830,SRG-036,Maintenance,Maintenance Technician,2018-08-11,5705,Full-Time,1
EMP-00944,Eman,Al-Suwailem,Eman Al-Suwailem,F,eman.alsuwailem912@srg.com.sa,+966562020109,SRG-036,Customer Service,Service Representative,2020-05-17,3881,Contract,1
EMP-00945,Rasha,Al-Zahrani,Rasha Al-Zahrani,F,rasha.alzahrani935@srg.com.sa,+966505501616,SRG-036,Maintenance,Maintenance Supervisor,2023-07-13,16542,Part-Time,0
EMP-00946,Omar,Al-Khaldi,Omar Al-Khaldi,M,omar.alkhaldi549@srg.com.sa,+966532850788,SRG-036,Sales Floor,Department Supervisor,2023-07-08,13457,Contract,1
EMP-00947,Huda,Al-Mahmoud,Huda Al-Mahmoud,F,huda.almahmoud722@srg.com.sa,+966556917334,SRG-036,IT Support,IT Technician,2016-07-03,6196,Contract,1
EMP-00948,Sami,Al-Mutairi,Sami Al-Mutairi,M,sami.almutairi406@srg.com.sa,+966535868538,SRG-036,Security,Loss Prevention Officer,2019-03-27,5194,Full-Time,1
EMP-00949,Amal,Al-Mutairi,Amal Al-Mutairi,F,amal.almutairi21@srg.com.sa,+966582720012,SRG-036,IT Support,Systems Administrator,2019-01-02,6463,Contract,1
EMP-00950,Aisha,Al-Shammari,Aisha Al-Shammari,F,aisha.alshammari35@srg.com.sa,+966543074382,SRG-036,Management,Regional Manager,2016-04-21,16103,Part-Time,0
EMP-00951,Huda,Al-Saadi,Huda Al-Saadi,F,huda.alsaadi21@srg.com.sa,+966503547579,SRG-036,Management,Store Manager,2017-02-17,21611,Full-Time,0
EMP-00952,Reem,Al-Saadi,Reem Al-Saadi,F,reem.alsaadi310@srg.com.sa,+966548699159,SRG-036,Marketing,Marketing Manager,2021-07-17,8767,Full-Time,1
EMP-00953,Ghada,Al-Hussein,Ghada Al-Hussein,F,ghada.alhussein991@srg.com.sa,+966565673426,SRG-036,HR,Training Officer,2020-07-03,3910,Part-Time,1
EMP-00954,Hassan,Al-Rashid,Hassan Al-Rashid,M,hassan.alrashid464@srg.com.sa,+966531417616,SRG-036,HR,Training Officer,2021-09-23,3443,Part-Time,1
EMP-00955,Hana,Al-Mansour,Hana Al-Mansour,F,hana.almansour646@srg.com.sa,+966512600362,SRG-036,Marketing,Marketing Coordinator,2020-06-05,6316,Contract,1
EMP-00956,Jasser,Al-Mansour,Jasser Al-Mansour,M,jasser.almansour859@srg.com.sa,+966579781289,SRG-036,Marketing,Visual Merchandiser,2017-03-13,5525,Contract,1
EMP-00957,Salman,Al-Mansour,Salman Al-Mansour,M,salman.almansour38@srg.com.sa,+966557820513,SRG-036,Management,Operations Manager,2020-12-11,12935,Full-Time,1
EMP-00958,Salman,Al-Sabah,Salman Al-Sabah,M,salman.alsabah473@srg.com.sa,+966579630721,SRG-036,HR,Training Officer,2021-11-08,4318,Contract,0
EMP-00959,Hatem,Al-Harbi,Hatem Al-Harbi,M,hatem.alharbi14@srg.com.sa,+966529723129,SRG-036,Maintenance,Cleaner,2017-07-05,6100,Full-Time,1
EMP-00960,Yousef,Al-Baqmi,Yousef Al-Baqmi,M,yousef.albaqmi823@srg.com.sa,+966589173748,SRG-036,Cashier,Cashier,2022-08-06,5564,Full-Time,0
EMP-00961,Noor,Al-Rashid,Noor Al-Rashid,F,noor.alrashid536@srg.com.sa,+966557234947,SRG-036,Management,Store Manager,2022-05-24,16883,Contract,0
EMP-00962,Saad,Al-Anazi,Saad Al-Anazi,M,saad.alanazi532@srg.com.sa,+966595215097,SRG-036,IT Support,Systems Administrator,2019-10-23,4520,Part-Time,1
EMP-00963,Hatem,Al-Zahrani,Hatem Al-Zahrani,M,hatem.alzahrani11@srg.com.sa,+966557984404,SRG-036,Inventory,Inventory Controller,2024-12-27,4940,Full-Time,1
EMP-00964,Sarah,Al-Rashid,Sarah Al-Rashid,F,sarah.alrashid339@srg.com.sa,+966512025218,SRG-036,Management,Assistant Manager,2019-12-04,23027,Contract,1
EMP-00965,Khalid,Al-Bishi,Khalid Al-Bishi,M,khalid.albishi198@srg.com.sa,+966545767876,SRG-036,IT Support,IT Technician,2021-11-01,6800,Part-Time,1
EMP-00966,Hana,Al-Mahmoud,Hana Al-Mahmoud,F,hana.almahmoud80@srg.com.sa,+966593557213,SRG-036,Maintenance,Maintenance Supervisor,2024-09-21,14638,Full-Time,0
EMP-00967,Sultan,Al-Shammari,Sultan Al-Shammari,M,sultan.alshammari339@srg.com.sa,+966595651273,SRG-036,Management,Store Manager,2018-09-19,20548,Contract,0
EMP-00968,Reem,Al-Shammari,Reem Al-Shammari,F,reem.alshammari151@srg.com.sa,+966523765193,SRG-036,Sales Floor,Senior Sales Associate,2019-02-26,10037,Part-Time,1
EMP-00969,Sarah,Al-Habib,Sarah Al-Habib,F,sarah.alhabib484@srg.com.sa,+966556076086,SRG-036,Sales Floor,Senior Sales Associate,2024-08-14,10446,Contract,1
EMP-00970,Badr,Al-Malki,Badr Al-Malki,M,badr.almalki544@srg.com.sa,+966514588635,SRG-036,Maintenance,Maintenance Supervisor,2023-06-10,18386,Full-Time,0
EMP-00971,Heba,Al-Dosari,Heba Al-Dosari,F,heba.aldosari257@srg.com.sa,+966518305024,SRG-036,Maintenance,Cleaner,2023-08-23,6231,Full-Time,1
EMP-00972,Jasser,Al-Bishi,Jasser Al-Bishi,M,jasser.albishi898@srg.com.sa,+966537416570,SRG-036,HR,Recruiter,2022-04-20,5292,Full-Time,1
EMP-00973,Nasser,Al-Khalifa,Nasser Al-Khalifa,M,nasser.alkhalifa337@srg.com.sa,+966517188568,SRG-036,Security,Loss Prevention Officer,2019-01-19,4271,Full-Time,1
EMP-00974,Aisha,Al-Khaldi,Aisha Al-Khaldi,F,aisha.alkhaldi281@srg.com.sa,+966501510471,SRG-037,Management,Operations Manager,2022-01-23,16291,Part-Time,1
EMP-00975,Mariam,Al-Shammari,Mariam Al-Shammari,F,mariam.alshammari916@srg.com.sa,+966523968018,SRG-037,HR,HR Coordinator,2016-06-01,5510,Full-Time,1
EMP-00976,Manal,Al-Baqmi,Manal Al-Baqmi,F,manal.albaqmi322@srg.com.sa,+966515655311,SRG-037,Cashier,Cashier,2023-11-23,3255,Full-Time,0
EMP-00977,Omar,Al-Saadi,Omar Al-Saadi,M,omar.alsaadi376@srg.com.sa,+966581237753,SRG-037,Security,Loss Prevention Officer,2018-10-24,6867,Part-Time,1
EMP-00978,Khalid,Al-Mutairi,Khalid Al-Mutairi,M,khalid.almutairi46@srg.com.sa,+966544333354,SRG-037,IT Support,IT Technician,2020-02-06,4816,Contract,1
EMP-00979,Saud,Al-Bassam,Saud Al-Bassam,M,saud.albassam350@srg.com.sa,+966572444438,SRG-037,Sales Floor,Department Supervisor,2020-09-12,11857,Contract,1
EMP-00980,Fahad,Al-Sheikh,Fahad Al-Sheikh,M,fahad.alsheikh642@srg.com.sa,+966503840983,SRG-037,Cashier,Cashier,2017-03-11,5421,Full-Time,1
EMP-00981,Khadija,Al-Qahtani,Khadija Al-Qahtani,F,khadija.alqahtani136@srg.com.sa,+966541894817,SRG-037,Customer Service,Customer Service Lead,2019-12-25,11046,Part-Time,0
EMP-00982,Lama,Al-Ghamdi,Lama Al-Ghamdi,F,lama.alghamdi280@srg.com.sa,+966533971447,SRG-037,Inventory,Warehouse Supervisor,2022-04-27,14168,Full-Time,1
EMP-00983,Maha,Al-Qahtani,Maha Al-Qahtani,F,maha.alqahtani658@srg.com.sa,+966588544263,SRG-037,HR,Recruiter,2025-06-12,6163,Full-Time,1
EMP-00984,Huda,Al-Sabah,Huda Al-Sabah,F,huda.alsabah699@srg.com.sa,+966544480382,SRG-037,Marketing,Visual Merchandiser,2022-06-21,6321,Full-Time,0
EMP-00985,Sarah,Al-Fahad,Sarah Al-Fahad,F,sarah.alfahad945@srg.com.sa,+966519674320,SRG-037,Customer Service,Customer Service Lead,2019-08-09,5257,Full-Time,1
EMP-00986,Wafa,Al-Zahrani,Wafa Al-Zahrani,F,wafa.alzahrani35@srg.com.sa,+966552755114,SRG-038,Security,Loss Prevention Officer,2022-11-19,6691,Full-Time,1
EMP-00987,Ibrahim,Al-Mansour,Ibrahim Al-Mansour,M,ibrahim.almansour167@srg.com.sa,+966574123258,SRG-038,Security,Security Supervisor,2017-03-12,18036,Full-Time,1
EMP-00988,Wafa,Al-Hussein,Wafa Al-Hussein,F,wafa.alhussein259@srg.com.sa,+966556668656,SRG-038,Maintenance,Cleaner,2022-08-27,3997,Part-Time,0
EMP-00989,Dana,Al-Otaibi,Dana Al-Otaibi,F,dana.alotaibi977@srg.com.sa,+966597723471,SRG-038,Customer Service,Service Manager,2017-07-14,16826,Contract,1
EMP-00990,Sami,Al-Shammari,Sami Al-Shammari,M,sami.alshammari808@srg.com.sa,+966502516637,SRG-038,Management,Assistant Manager,2025-03-05,18916,Full-Time,1
EMP-00991,Khadija,Al-Malki,Khadija Al-Malki,F,khadija.almalki905@srg.com.sa,+966526054678,SRG-038,Inventory,Receiving Clerk,2016-11-05,3820,Full-Time,1
EMP-00992,Faisal,Al-Baqmi,Faisal Al-Baqmi,M,faisal.albaqmi702@srg.com.sa,+966587279004,SRG-038,Customer Service,Customer Service Lead,2017-12-08,6262,Full-Time,1
EMP-00993,Ali,Al-Harbi,Ali Al-Harbi,M,ali.alharbi852@srg.com.sa,+966575072535,SRG-038,HR,Training Officer,2019-08-22,4541,Full-Time,1
EMP-00994,Omar,Al-Juhani,Omar Al-Juhani,M,omar.aljuhani748@srg.com.sa,+966567607712,SRG-038,Inventory,Receiving Clerk,2021-05-27,5763,Contract,1
EMP-00995,Mariam,Al-Saleh,Mariam Al-Saleh,F,mariam.alsaleh241@srg.com.sa,+966557078057,SRG-038,Marketing,Marketing Coordinator,2019-10-06,6145,Full-Time,1
EMP-00996,Nawaf,Al-Mahmoud,Nawaf Al-Mahmoud,M,nawaf.almahmoud46@srg.com.sa,+966536065677,SRG-038,Maintenance,Maintenance Technician,2019-03-16,3769,Part-Time,1
EMP-00997,Noor,Al-Khaldi,Noor Al-Khaldi,F,noor.alkhaldi692@srg.com.sa,+966571584294,SRG-038,Inventory,Receiving Clerk,2018-05-10,4584,Full-Time,1
EMP-00998,Abdullah,Al-Malki,Abdullah Al-Malki,M,abdullah.almalki751@srg.com.sa,+966517785940,SRG-038,IT Support,IT Technician,2023-02-12,5810,Full-Time,1
EMP-00999,Huda,Al-Hussein,Huda Al-Hussein,F,huda.alhussein433@srg.com.sa,+966506082733,SRG-038,IT Support,IT Manager,2023-01-16,21163,Part-Time,1
EMP-01000,Nawaf,Al-Mutawa,Nawaf Al-Mutawa,M,nawaf.almutawa548@srg.com.sa,+966552873547,SRG-038,HR,Recruiter,2023-12-11,6457,Full-Time,1
EMP-01001,Faten,Al-Saleh,Faten Al-Saleh,F,faten.alsaleh265@srg.com.sa,+966539638526,SRG-038,Cashier,Cashier,2016-06-23,5417,Contract,0
EMP-01002,Amal,Al-Otaibi,Amal Al-Otaibi,F,amal.alotaibi472@srg.com.sa,+966551840094,SRG-038,HR,Recruiter,2016-02-28,5005,Contract,0
EMP-01003,Maha,Al-Suwailem,Maha Al-Suwailem,F,maha.alsuwailem184@srg.com.sa,+966546987542,SRG-038,Security,Loss Prevention Officer,2020-01-18,4094,Part-Time,1
EMP-01004,Lina,Al-Anazi,Lina Al-Anazi,F,lina.alanazi757@srg.com.sa,+966565171264,SRG-038,Sales Floor,Sales Associate,2021-12-02,5176,Full-Time,1
EMP-01005,Saad,Al-Bassam,Saad Al-Bassam,M,saad.albassam470@srg.com.sa,+966595095330,SRG-038,Inventory,Receiving Clerk,2022-05-12,6980,Contract,1
EMP-01006,Khalid,Al-Zahrani,Khalid Al-Zahrani,M,khalid.alzahrani832@srg.com.sa,+966517407436,SRG-039,Security,Security Guard,2018-10-24,5612,Contract,0
EMP-01007,Omar,Al-Sheikh,Omar Al-Sheikh,M,omar.alsheikh739@srg.com.sa,+966518271837,SRG-039,Management,Operations Manager,2022-01-06,16416,Full-Time,1
EMP-01008,Dana,Al-Mahmoud,Dana Al-Mahmoud,F,dana.almahmoud384@srg.com.sa,+966598934254,SRG-039,IT Support,Systems Administrator,2019-12-26,3200,Full-Time,1
EMP-01009,Nada,Al-Tamimi,Nada Al-Tamimi,F,nada.altamimi932@srg.com.sa,+966525780038,SRG-039,Inventory,Warehouse Supervisor,2024-11-02,21063,Full-Time,1
EMP-01010,Reem,Al-Rashid,Reem Al-Rashid,F,reem.alrashid614@srg.com.sa,+966552629867,SRG-039,Maintenance,Cleaner,2018-05-09,4894,Full-Time,1
EMP-01011,Bander,Al-Zahrani,Bander Al-Zahrani,M,bander.alzahrani624@srg.com.sa,+966578059261,SRG-039,Customer Service,Service Representative,2025-05-24,5916,Contract,1
EMP-01012,Mariam,Al-Sheikh,Mariam Al-Sheikh,F,mariam.alsheikh843@srg.com.sa,+966573546422,SRG-039,IT Support,IT Technician,2021-06-11,4418,Part-Time,0
EMP-01013,Reem,Al-Sabah,Reem Al-Sabah,F,reem.alsabah873@srg.com.sa,+966592318832,SRG-039,Inventory,Receiving Clerk,2020-07-02,5706,Part-Time,1
EMP-01014,Sarah,Al-Mutairi,Sarah Al-Mutairi,F,sarah.almutairi463@srg.com.sa,+966571496011,SRG-039,IT Support,IT Manager,2020-05-25,18332,Full-Time,1
EMP-01015,Nawaf,Al-Bishi,Nawaf Al-Bishi,M,nawaf.albishi291@srg.com.sa,+966589233534,SRG-039,Marketing,Social Media Specialist,2022-01-25,6986,Full-Time,1
EMP-01016,Hassan,Al-Mahmoud,Hassan Al-Mahmoud,M,hassan.almahmoud585@srg.com.sa,+966543996787,SRG-039,Cashier,Cashier,2022-04-07,3453,Full-Time,0
EMP-01017,Samar,Al-Suwailem,Samar Al-Suwailem,F,samar.alsuwailem789@srg.com.sa,+966552772324,SRG-039,Security,Security Guard,2022-10-09,4308,Full-Time,1
EMP-01018,Rana,Al-Baqmi,Rana Al-Baqmi,F,rana.albaqmi161@srg.com.sa,+966527711798,SRG-039,Maintenance,Maintenance Supervisor,2023-05-27,22727,Full-Time,1
EMP-01019,Shaima,Al-Khalifa,Shaima Al-Khalifa,F,shaima.alkhalifa998@srg.com.sa,+966567883587,SRG-039,Inventory,Stock Clerk,2022-10-21,4712,Full-Time,0
EMP-01020,Nawaf,Al-Shehri,Nawaf Al-Shehri,M,nawaf.alshehri969@srg.com.sa,+966506452935,SRG-039,Inventory,Stock Clerk,2025-10-24,4674,Contract,1
EMP-01021,Talal,Al-Khaldi,Talal Al-Khaldi,M,talal.alkhaldi905@srg.com.sa,+966569578785,SRG-039,HR,HR Coordinator,2021-01-24,5463,Full-Time,1
EMP-01022,Hana,Al-Bassam,Hana Al-Bassam,F,hana.albassam136@srg.com.sa,+966542087378,SRG-039,Customer Service,Service Representative,2023-12-07,4321,Full-Time,1
EMP-01023,Khadija,Al-Shehri,Khadija Al-Shehri,F,khadija.alshehri657@srg.com.sa,+966516557607,SRG-039,Marketing,Social Media Specialist,2019-03-15,5048,Full-Time,1
EMP-01024,Nada,Al-Qahtani,Nada Al-Qahtani,F,nada.alqahtani395@srg.com.sa,+966517997602,SRG-039,Sales Floor,Sales Associate,2022-09-16,6531,Full-Time,0
EMP-01025,Bander,Al-Juhani,Bander Al-Juhani,M,bander.aljuhani62@srg.com.sa,+966547683988,SRG-039,Marketing,Marketing Coordinator,2023-08-27,5973,Full-Time,1
EMP-01026,Heba,Al-Sheikh,Heba Al-Sheikh,F,heba.alsheikh107@srg.com.sa,+966525404004,SRG-039,IT Support,Systems Administrator,2023-07-26,3508,Contract,1
EMP-01027,Ali,Al-Suwailem,Ali Al-Suwailem,M,ali.alsuwailem100@srg.com.sa,+966552242680,SRG-039,Security,Security Guard,2019-08-07,4083,Part-Time,0
EMP-01028,Shaima,Al-Shehri,Shaima Al-Shehri,F,shaima.alshehri807@srg.com.sa,+966575327209,SRG-039,Management,Regional Manager,2020-12-15,18835,Contract,1
EMP-01029,Salman,Al-Dosari,Salman Al-Dosari,M,salman.aldosari731@srg.com.sa,+966546144946,SRG-039,Inventory,Warehouse Supervisor,2016-04-12,19885,Full-Time,1
EMP-01030,Mariam,Al-Tamimi,Mariam Al-Tamimi,F,mariam.altamimi132@srg.com.sa,+966525904531,SRG-039,HR,Recruiter,2018-12-26,5847,Part-Time,1
EMP-01031,Ahmed,Al-Baqmi,Ahmed Al-Baqmi,M,ahmed.albaqmi266@srg.com.sa,+966559532750,SRG-039,Customer Service,Service Manager,2020-03-19,8395,Contract,1
EMP-01032,Eman,Al-Habib,Eman Al-Habib,F,eman.alhabib322@srg.com.sa,+966587280761,SRG-039,Inventory,Warehouse Supervisor,2018-10-28,24419,Part-Time,1
EMP-01033,Jasser,Al-Fahad,Jasser Al-Fahad,M,jasser.alfahad351@srg.com.sa,+966536189331,SRG-039,HR,HR Manager,2023-07-01,10121,Full-Time,1
EMP-01034,Sultan,Al-Mahmoud,Sultan Al-Mahmoud,M,sultan.almahmoud584@srg.com.sa,+966509793246,SRG-039,Cashier,Head Cashier,2019-06-16,8762,Full-Time,0
EMP-01035,Ali,Al-Saleh,Ali Al-Saleh,M,ali.alsaleh278@srg.com.sa,+966589971681,SRG-039,Sales Floor,Floor Manager,2017-06-17,10201,Contract,1
EMP-01036,Yousef,Al-Hussein,Yousef Al-Hussein,M,yousef.alhussein188@srg.com.sa,+966534830908,SRG-039,IT Support,IT Technician,2019-05-26,6028,Part-Time,1
EMP-01037,Nawaf,Al-Ghamdi,Nawaf Al-Ghamdi,M,nawaf.alghamdi928@srg.com.sa,+966529767063,SRG-039,IT Support,IT Manager,2017-12-07,10086,Full-Time,1
EMP-01038,Faisal,Al-Shehri,Faisal Al-Shehri,M,faisal.alshehri801@srg.com.sa,+966506349555,SRG-039,Marketing,Social Media Specialist,2023-02-18,6611,Full-Time,1
EMP-01039,Noura,Al-Khalifa,Noura Al-Khalifa,F,noura.alkhalifa221@srg.com.sa,+966599174374,SRG-039,Cashier,Senior Cashier,2019-02-18,9828,Full-Time,1
EMP-01040,Talal,Al-Suwailem,Talal Al-Suwailem,M,talal.alsuwailem826@srg.com.sa,+966598654679,SRG-039,Cashier,Head Cashier,2023-11-07,9824,Full-Time,1
EMP-01041,Eman,Al-Ghamdi,Eman Al-Ghamdi,F,eman.alghamdi291@srg.com.sa,+966545432538,SRG-039,HR,HR Manager,2021-09-16,24849,Contract,1
